timestamp,tag,page,mode,dpi,proc,input_px,box_thr,text_thr,tile,overlap,nms_iou,anchors,kept,hit,recall,clean,merged,spurious,label
2026-09-19T15:50:39,p34_tiled_dpi200_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,34,tiled,200,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,24,53,24,1.0,9,6,38,correct
2026-09-19T15:50:46,p34_tiled_dpi200_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,34,tiled,200,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,24,42,24,1.0,4,5,33,correct
2026-09-19T15:50:49,p34_single_dpi200_box0.08_txt0.1_procDEFAULT,34,single,200,defxdef,1120x800,0.08,0.1,,,,24,11,0,0.0,0,0,11,wrong
2026-09-19T15:50:50,p34_single_dpi200_box0.12_txt0.1_procDEFAULT,34,single,200,defxdef,1120x800,0.12,0.1,,,,24,5,0,0.0,0,0,5,wrong
2026-09-19T15:50:54,p35_tiled_dpi200_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,35,tiled,200,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,15,50,15,1.0,4,5,41,correct
2026-09-19T15:50:57,p35_tiled_dpi200_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,35,tiled,200,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,15,41,15,1.0,3,5,33,correct
2026-09-19T15:50:58,p35_single_dpi200_box0.08_txt0.1_procDEFAULT,35,single,200,defxdef,1120x800,0.08,0.1,,,,15,17,3,0.2,2,1,14,wrong
2026-09-19T15:50:59,p35_single_dpi200_box0.12_txt0.1_procDEFAULT,35,single,200,defxdef,1120x800,0.12,0.1,,,,15,10,1,0.067,2,0,8,wrong
2026-09-19T15:51:12,p36_tiled_dpi200_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,36,tiled,200,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,16,49,16,1.0,5,5,39,correct
2026-09-19T15:51:16,p36_tiled_dpi200_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,36,tiled,200,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,16,38,16,1.0,2,4,32,correct
2026-09-19T15:51:17,p36_single_dpi200_box0.08_txt0.1_procDEFAULT,36,single,200,defxdef,1120x800,0.08,0.1,,,,16,20,0,0.0,0,0,20,wrong
2026-09-19T15:51:19,p36_single_dpi200_box0.12_txt0.1_procDEFAULT,36,single,200,defxdef,1120x800,0.12,0.1,,,,16,10,0,0.0,0,0,10,wrong
2026-09-19T15:51:22,p37_tiled_dpi200_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,37,tiled,200,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,19,48,19,1.0,7,9,32,correct
2026-09-19T15:51:23,p37_tiled_dpi200_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,37,tiled,200,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,19,40,19,1.0,4,7,29,correct
2026-09-19T15:51:26,p37_single_dpi200_box0.08_txt0.1_procDEFAULT,37,single,200,defxdef,1120x800,0.08,0.1,,,,19,16,9,0.474,0,2,14,wrong
2026-09-19T15:51:27,p37_single_dpi200_box0.12_txt0.1_procDEFAULT,37,single,200,defxdef,1120x800,0.12,0.1,,,,19,7,4,0.211,0,1,6,wrong
2026-09-19T15:51:31,p38_tiled_dpi200_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,38,tiled,200,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,14,47,14,1.0,9,6,32,correct
2026-09-19T15:51:33,p38_tiled_dpi200_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,38,tiled,200,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,14,32,14,1.0,5,4,23,correct
2026-09-19T15:51:37,p38_single_dpi200_box0.08_txt0.1_procDEFAULT,38,single,200,defxdef,1120x800,0.08,0.1,,,,14,18,3,0.214,5,1,12,wrong
2026-09-19T15:51:38,p38_single_dpi200_box0.12_txt0.1_procDEFAULT,38,single,200,defxdef,1120x800,0.12,0.1,,,,14,7,3,0.214,2,1,4,wrong
2026-09-19T15:51:42,p39_tiled_dpi200_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,39,tiled,200,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,16,47,16,1.0,6,7,34,correct
2026-09-19T15:51:44,p39_tiled_dpi200_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,39,tiled,200,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,16,36,16,1.0,4,5,27,correct
2026-09-19T15:51:45,p39_single_dpi200_box0.08_txt0.1_procDEFAULT,39,single,200,defxdef,1120x800,0.08,0.1,,,,16,16,1,0.062,1,0,15,wrong
2026-09-19T15:52:38,p39_single_dpi200_box0.12_txt0.1_procDEFAULT,39,single,200,defxdef,1120x800,0.12,0.1,,,,16,8,0,0.0,0,0,8,wrong
2026-09-19T15:52:55,p40_tiled_dpi200_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,40,tiled,200,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,19,45,19,1.0,7,7,31,correct
2026-09-19T15:52:56,p40_tiled_dpi200_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,40,tiled,200,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,19,40,19,1.0,6,5,29,wrong
2026-09-19T15:52:57,p40_single_dpi200_box0.08_txt0.1_procDEFAULT,40,single,200,defxdef,1120x800,0.08,0.1,,,,19,14,16,0.842,0,3,11,wrong
2026-09-19T15:53:02,p40_single_dpi200_box0.12_txt0.1_procDEFAULT,40,single,200,defxdef,1120x800,0.12,0.1,,,,19,7,0,0.0,0,0,7,wrong
2026-09-19T15:55:20,p41_tiled_dpi200_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,41,tiled,200,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,3,48,3,1.0,7,0,41,wrong
2026-09-19T15:55:20,p41_tiled_dpi200_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,41,tiled,200,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,3,39,3,1.0,5,0,34,wrong
2026-09-19T15:55:28,p41_single_dpi200_box0.08_txt0.1_procDEFAULT,41,single,200,defxdef,1120x800,0.08,0.1,,,,3,16,1,0.333,1,0,15,wrong
2026-09-19T15:55:31,p41_single_dpi200_box0.12_txt0.1_procDEFAULT,41,single,200,defxdef,1120x800,0.12,0.1,,,,3,12,0,0.0,0,0,12,correct
2026-09-19T15:56:30,p42_tiled_dpi200_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,42,tiled,200,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,3,49,3,1.0,6,0,43,wrong
2026-09-19T15:56:31,p42_tiled_dpi200_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,42,tiled,200,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,3,35,3,1.0,4,0,31,wrong
2026-09-19T15:57:39,p42_single_dpi200_box0.08_txt0.1_procDEFAULT,42,single,200,defxdef,1120x800,0.08,0.1,,,,3,22,1,0.333,2,0,20,correct
2026-09-19T15:57:41,p42_single_dpi200_box0.12_txt0.1_procDEFAULT,42,single,200,defxdef,1120x800,0.12,0.1,,,,3,16,1,0.333,1,0,15,correct
2026-09-19T16:01:07,p43_tiled_dpi200_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,43,tiled,200,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,6,50,6,1.0,5,2,43,wrong
2026-09-19T16:01:09,p43_tiled_dpi200_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,43,tiled,200,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,6,39,6,1.0,2,2,35,wrong
2026-09-19T16:01:10,p43_single_dpi200_box0.08_txt0.1_procDEFAULT,43,single,200,defxdef,1120x800,0.08,0.1,,,,6,13,0,0.0,0,0,13,correct
2026-09-19T16:02:10,p43_single_dpi200_box0.12_txt0.1_procDEFAULT,43,single,200,defxdef,1120x800,0.12,0.1,,,,6,4,0,0.0,0,0,4,correct
2026-09-19T16:02:13,p44_tiled_dpi200_box0.08_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,44,tiled,200,defxdef,800x800,0.08,0.1,2800.0,0.2,0.45,9,46,9,1.0,2,7,37,correct
2026-09-19T16:02:16,p44_tiled_dpi200_box0.12_txt0.1_tile2800_ov0.2_nms0.45_procDEFAULT,44,tiled,200,defxdef,800x800,0.12,0.1,2800.0,0.2,0.45,9,34,9,1.0,2,6,26,correct
2026-09-19T16:03:14,p44_single_dpi200_box0.08_txt0.1_procDEFAULT,44,single,200,defxdef,1120x800,0.08,0.1,,,,9,23,0,0.0,0,0,23,correct
